Age,MaritalStatus,Dependents,Education,ResidenceYears,CreditRating,LatePayments2Y,CurrentDebt,ActiveLoans,MaxOverdue1Y,WasBankrupt,DebtVSIncome,MonthlyPayments,MoneyPaidSubscription,Collateral,CreditVSCollateral,MonthlyIncome,JobType,JobExperience,AdditionalIncome,BankRelationshipYears,AverageBalance,CreditCardUsage,CheckCreditHistory,LoanPurpose,HasGuarantor,Region,EarlyRepayments,HasCriminalRecord,NumberKids,Default
38.00,1.00,1.00,2.00,9.00,731.00,4.00,605350.00,5.00,55.00,0.00,0.13,13412.00,1358.00,0.00,1.15,269442.00,0.00,3.00,32079.00,11.00,469268.00,8.00,5.00,1.00,0.00,1.00,0.00,0.00,3.00,0.00
43.00,1.00,1.00,3.00,10.00,508.00,2.00,537717.00,2.00,53.00,0.00,0.63,17759.00,1326.00,0.00,0.64,112245.00,1.00,5.00,20944.00,11.00,318562.00,12.00,5.00,0.00,1.00,3.00,1.00,0.00,1.00,0.00
53.00,1.00,3.00,1.00,10.00,383.00,8.00,1458033.00,3.00,81.00,0.00,0.10,76854.00,1554.00,1.00,0.12,255597.00,1.00,7.00,8113.00,1.00,376376.00,14.00,3.00,2.00,1.00,1.00,0.00,1.00,6.00,0.00
33.00,1.00,0.00,1.00,5.00,418.00,7.00,652743.00,1.00,75.00,0.00,0.11,22058.00,489.00,0.00,1.08,218957.00,3.00,8.00,10462.00,0.00,471355.00,16.00,0.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00
27.00,2.00,0.00,0.00,3.00,352.00,6.00,824492.00,5.00,1.00,0.00,0.45,69749.00,233.00,0.00,0.90,82270.00,0.00,9.00,11461.00,10.00,335338.00,11.00,5.00,0.00,0.00,4.00,1.00,0.00,4.00,0.00
51.00,1.00,1.00,3.00,10.00,661.00,5.00,1043296.00,4.00,57.00,1.00,0.12,11835.00,25.00,0.00,0.54,258925.00,0.00,7.00,33610.00,13.00,135368.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,0.00
32.00,2.00,1.00,1.00,2.00,622.00,3.00,62281.00,3.00,40.00,0.00,0.29,30621.00,937.00,0.00,0.22,113573.00,1.00,4.00,9035.00,7.00,4371.00,14.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,0.00
64.00,1.00,3.00,0.00,6.00,481.00,1.00,1043233.00,2.00,33.00,0.00,0.10,58641.00,953.00,1.00,0.35,298033.00,0.00,9.00,41118.00,6.00,401930.00,10.00,2.00,0.00,0.00,4.00,0.00,0.00,9.00,0.00
39.00,3.00,1.00,2.00,4.00,647.00,7.00,863259.00,1.00,71.00,0.00,0.55,29817.00,366.00,0.00,0.42,91929.00,0.00,3.00,15831.00,10.00,148374.00,13.00,0.00,1.00,0.00,2.00,0.00,0.00,4.00,0.00
59.00,0.00,1.00,0.00,4.00,522.00,7.00,506261.00,0.00,90.00,0.00,0.01,61663.00,1210.00,0.00,0.55,239651.00,2.00,5.00,34707.00,14.00,182832.00,13.00,3.00,2.00,0.00,0.00,1.00,0.00,9.00,0.00
33.00,2.00,1.00,0.00,3.00,511.00,3.00,1996437.00,0.00,26.00,0.00,0.65,45841.00,1699.00,0.00,0.97,94468.00,0.00,0.00,14162.00,15.00,265982.00,1.00,0.00,0.00,1.00,4.00,1.00,0.00,2.00,0.00
32.00,3.00,1.00,3.00,4.00,702.00,4.00,1301586.00,1.00,85.00,0.00,0.36,11080.00,455.00,1.00,0.50,275700.00,0.00,9.00,28781.00,5.00,413152.00,14.00,5.00,1.00,0.00,1.00,0.00,0.00,9.00,0.00
26.00,3.00,3.00,2.00,7.00,845.00,7.00,272816.00,2.00,89.00,0.00,0.24,30093.00,23.00,0.00,0.53,39735.00,2.00,7.00,19224.00,9.00,169978.00,5.00,1.00,2.00,0.00,3.00,0.00,0.00,8.00,0.00
21.00,1.00,1.00,2.00,5.00,703.00,7.00,1049207.00,2.00,73.00,0.00,0.43,9772.00,1553.00,0.00,0.24,19439.00,2.00,2.00,26586.00,12.00,239266.00,3.00,2.00,1.00,0.00,0.00,1.00,0.00,7.00,0.00
37.00,0.00,3.00,3.00,6.00,359.00,0.00,1905362.00,5.00,59.00,0.00,0.43,89156.00,1397.00,1.00,1.16,299848.00,0.00,2.00,40733.00,14.00,51593.00,14.00,0.00,2.00,0.00,2.00,0.00,0.00,8.00,0.00
61.00,1.00,2.00,0.00,10.00,761.00,0.00,184970.00,3.00,88.00,0.00,0.13,51822.00,741.00,0.00,0.23,18595.00,1.00,10.00,5402.00,14.00,47822.00,15.00,4.00,0.00,0.00,4.00,0.00,0.00,3.00,0.00
42.00,2.00,1.00,3.00,10.00,777.00,5.00,495078.00,2.00,51.00,0.00,0.54,78815.00,14.00,0.00,0.80,1813.00,3.00,7.00,22217.00,15.00,91426.00,19.00,2.00,0.00,1.00,0.00,0.00,0.00,4.00,0.00
63.00,3.00,1.00,1.00,7.00,702.00,4.00,826783.00,2.00,65.00,0.00,0.33,90796.00,471.00,0.00,0.49,289175.00,2.00,5.00,39899.00,7.00,182565.00,3.00,4.00,0.00,1.00,4.00,0.00,0.00,4.00,0.00
25.00,0.00,0.00,1.00,2.00,419.00,2.00,1387698.00,2.00,47.00,0.00,0.08,48068.00,1126.00,1.00,0.16,284439.00,0.00,9.00,15267.00,14.00,448658.00,0.00,0.00,1.00,1.00,3.00,1.00,0.00,7.00,0.00
21.00,3.00,1.00,2.00,7.00,385.00,5.00,1110437.00,0.00,26.00,0.00,0.21,42013.00,1922.00,0.00,0.88,71636.00,0.00,3.00,25290.00,6.00,262122.00,15.00,0.00,1.00,1.00,3.00,0.00,0.00,0.00,0.00
30.00,3.00,0.00,3.00,7.00,806.00,0.00,67225.00,0.00,29.00,0.00,0.40,27095.00,715.00,0.00,0.79,201381.00,0.00,5.00,2656.00,5.00,129367.00,10.00,2.00,2.00,1.00,1.00,1.00,0.00,2.00,1.00
25.00,1.00,0.00,3.00,6.00,445.00,8.00,1087386.00,0.00,8.00,0.00,0.47,51866.00,1532.00,0.00,0.33,31999.00,0.00,10.00,15502.00,14.00,218868.00,4.00,0.00,1.00,1.00,2.00,0.00,0.00,4.00,0.00
63.00,3.00,0.00,2.00,2.00,790.00,5.00,1638827.00,0.00,37.00,0.00,0.68,88600.00,514.00,0.00,0.11,75958.00,2.00,6.00,41666.00,4.00,102505.00,5.00,4.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00
54.00,3.00,0.00,3.00,1.00,756.00,4.00,1873362.00,4.00,7.00,0.00,0.62,61695.00,1286.00,0.00,0.53,14535.00,2.00,7.00,11004.00,5.00,52645.00,14.00,0.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00
45.00,0.00,2.00,0.00,10.00,348.00,0.00,1003410.00,0.00,62.00,0.00,0.32,13160.00,1658.00,0.00,1.16,101124.00,3.00,2.00,37973.00,8.00,428843.00,2.00,3.00,2.00,0.00,3.00,0.00,0.00,5.00,0.00
67.00,2.00,1.00,0.00,3.00,344.00,6.00,1341589.00,3.00,9.00,0.00,0.28,7719.00,1132.00,1.00,0.65,1593.00,3.00,2.00,6220.00,15.00,355212.00,19.00,0.00,1.00,0.00,2.00,1.00,0.00,7.00,0.00
27.00,3.00,2.00,2.00,6.00,448.00,6.00,1451473.00,1.00,90.00,0.00,0.35,5947.00,1772.00,0.00,0.87,269733.00,1.00,10.00,13506.00,11.00,288840.00,2.00,5.00,2.00,0.00,2.00,0.00,0.00,3.00,0.00
21.00,2.00,2.00,1.00,1.00,387.00,0.00,1860669.00,1.00,80.00,0.00,0.30,39917.00,1635.00,0.00,0.93,268100.00,1.00,9.00,26727.00,11.00,188020.00,14.00,5.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00
26.00,1.00,2.00,1.00,6.00,329.00,1.00,1476719.00,2.00,46.00,0.00,0.45,84105.00,1842.00,0.00,0.43,29229.00,0.00,3.00,26848.00,15.00,233860.00,17.00,5.00,1.00,0.00,4.00,1.00,0.00,3.00,0.00
31.00,3.00,3.00,2.00,6.00,431.00,1.00,1002435.00,1.00,31.00,1.00,0.39,67360.00,1537.00,0.00,0.20,85572.00,3.00,10.00,14395.00,4.00,165244.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,6.00,0.00
53.00,3.00,1.00,3.00,8.00,562.00,6.00,1928093.00,5.00,27.00,0.00,0.44,39709.00,930.00,0.00,1.02,95496.00,1.00,10.00,28253.00,15.00,433571.00,7.00,4.00,1.00,0.00,4.00,0.00,0.00,5.00,0.00
22.00,2.00,0.00,0.00,9.00,328.00,9.00,304607.00,4.00,51.00,0.00,0.40,74118.00,1984.00,0.00,0.50,186875.00,1.00,2.00,18199.00,2.00,184296.00,2.00,3.00,1.00,0.00,0.00,0.00,0.00,8.00,0.00
31.00,1.00,2.00,2.00,7.00,776.00,2.00,1485161.00,2.00,65.00,0.00,0.43,43485.00,1493.00,1.00,1.11,185978.00,0.00,5.00,17469.00,13.00,443361.00,7.00,5.00,1.00,0.00,2.00,1.00,0.00,4.00,0.00
31.00,0.00,0.00,3.00,4.00,831.00,0.00,609942.00,2.00,42.00,0.00,0.28,46057.00,1503.00,0.00,0.45,1691.00,2.00,2.00,21740.00,9.00,123651.00,15.00,5.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00
42.00,0.00,0.00,1.00,4.00,798.00,5.00,1280694.00,4.00,26.00,0.00,0.11,96937.00,1470.00,0.00,0.16,166066.00,3.00,6.00,44843.00,1.00,421274.00,11.00,5.00,2.00,1.00,2.00,1.00,0.00,8.00,0.00
46.00,2.00,1.00,3.00,8.00,595.00,9.00,121469.00,0.00,53.00,0.00,0.02,52866.00,1945.00,0.00,0.61,33461.00,0.00,4.00,20866.00,3.00,316509.00,1.00,5.00,1.00,0.00,4.00,0.00,0.00,2.00,0.00
65.00,2.00,1.00,1.00,5.00,303.00,8.00,1247345.00,2.00,10.00,0.00,0.57,61300.00,946.00,0.00,0.16,235096.00,1.00,6.00,34091.00,12.00,7996.00,19.00,5.00,0.00,0.00,2.00,1.00,0.00,3.00,0.00
25.00,1.00,0.00,2.00,2.00,640.00,9.00,37760.00,0.00,26.00,0.00,0.68,38749.00,729.00,1.00,0.27,33725.00,2.00,10.00,269.00,13.00,230049.00,20.00,4.00,1.00,0.00,1.00,0.00,0.00,8.00,1.00
45.00,1.00,0.00,1.00,9.00,514.00,8.00,1650637.00,1.00,0.00,0.00,0.65,10878.00,563.00,1.00,0.77,143952.00,2.00,9.00,38296.00,9.00,394851.00,19.00,4.00,0.00,0.00,1.00,0.00,0.00,8.00,0.00
63.00,0.00,1.00,3.00,3.00,326.00,1.00,1865387.00,0.00,67.00,0.00,0.26,11048.00,1903.00,1.00,0.68,167327.00,3.00,8.00,36922.00,4.00,385439.00,2.00,4.00,0.00,0.00,1.00,0.00,0.00,6.00,0.00
46.00,1.00,3.00,1.00,9.00,817.00,0.00,1535723.00,4.00,4.00,0.00,0.56,7351.00,793.00,0.00,0.10,260739.00,1.00,5.00,44693.00,3.00,218078.00,9.00,0.00,2.00,0.00,4.00,0.00,0.00,9.00,0.00
45.00,1.00,3.00,3.00,1.00,372.00,2.00,108258.00,3.00,28.00,0.00,0.31,5367.00,1853.00,1.00,0.37,52605.00,1.00,9.00,6929.00,9.00,202611.00,18.00,1.00,2.00,1.00,4.00,0.00,0.00,5.00,0.00
44.00,2.00,2.00,1.00,9.00,388.00,0.00,902409.00,5.00,0.00,0.00,0.10,86146.00,777.00,1.00,0.78,200743.00,1.00,2.00,44582.00,5.00,466954.00,14.00,5.00,0.00,0.00,4.00,0.00,0.00,8.00,0.00
69.00,2.00,1.00,1.00,8.00,422.00,2.00,891122.00,3.00,22.00,1.00,0.61,5499.00,1200.00,1.00,0.43,181628.00,2.00,3.00,8525.00,15.00,52916.00,5.00,4.00,1.00,0.00,3.00,0.00,0.00,6.00,0.00
62.00,2.00,2.00,1.00,9.00,549.00,8.00,792990.00,5.00,71.00,0.00,0.60,63583.00,1178.00,0.00,0.63,175805.00,0.00,10.00,12157.00,1.00,260944.00,11.00,3.00,2.00,0.00,0.00,1.00,0.00,2.00,0.00
57.00,1.00,1.00,1.00,5.00,652.00,7.00,387445.00,4.00,82.00,0.00,0.21,84944.00,1663.00,0.00,0.46,108383.00,1.00,4.00,43042.00,15.00,415635.00,17.00,5.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
20.00,1.00,1.00,2.00,6.00,757.00,0.00,731742.00,4.00,70.00,0.00,0.14,26177.00,1068.00,0.00,1.04,21462.00,2.00,7.00,8594.00,11.00,163552.00,15.00,1.00,2.00,0.00,3.00,1.00,0.00,7.00,0.00
27.00,1.00,2.00,2.00,3.00,554.00,7.00,309151.00,1.00,82.00,1.00,0.41,84213.00,329.00,0.00,1.17,22203.00,0.00,10.00,43950.00,5.00,464868.00,13.00,0.00,0.00,0.00,2.00,1.00,0.00,9.00,0.00
59.00,3.00,2.00,1.00,5.00,320.00,6.00,544548.00,4.00,6.00,0.00,0.37,33908.00,1630.00,1.00,0.29,6287.00,1.00,1.00,19940.00,5.00,433363.00,9.00,4.00,2.00,0.00,1.00,0.00,0.00,7.00,0.00
41.00,0.00,2.00,1.00,5.00,719.00,8.00,1677769.00,4.00,46.00,0.00,0.40,52637.00,1356.00,1.00,1.18,33061.00,2.00,10.00,27136.00,15.00,402011.00,5.00,1.00,0.00,0.00,1.00,0.00,0.00,6.00,0.00
18.00,1.00,1.00,0.00,5.00,424.00,3.00,483245.00,2.00,15.00,0.00,0.33,8112.00,1477.00,0.00,0.70,258268.00,2.00,5.00,28622.00,9.00,131043.00,9.00,3.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00
26.00,2.00,3.00,1.00,9.00,511.00,9.00,1924255.00,5.00,61.00,0.00,0.14,38086.00,656.00,1.00,0.77,58403.00,1.00,10.00,20516.00,13.00,484706.00,20.00,4.00,0.00,1.00,2.00,1.00,0.00,9.00,0.00
36.00,3.00,0.00,1.00,6.00,442.00,7.00,931520.00,3.00,68.00,0.00,0.58,14383.00,830.00,0.00,0.32,267655.00,1.00,8.00,2013.00,14.00,24228.00,17.00,2.00,1.00,1.00,1.00,0.00,0.00,6.00,0.00
55.00,3.00,0.00,1.00,9.00,418.00,2.00,941331.00,3.00,20.00,1.00,0.48,41705.00,1604.00,1.00,0.97,256244.00,3.00,7.00,2329.00,10.00,470636.00,10.00,4.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00
19.00,1.00,0.00,1.00,5.00,406.00,8.00,795087.00,2.00,6.00,0.00,0.42,44761.00,687.00,0.00,0.16,281172.00,0.00,7.00,16532.00,7.00,443458.00,10.00,2.00,1.00,0.00,1.00,0.00,0.00,3.00,0.00
29.00,3.00,3.00,3.00,2.00,565.00,2.00,1951339.00,2.00,62.00,0.00,0.20,18043.00,1235.00,1.00,0.05,244840.00,1.00,9.00,30010.00,6.00,157152.00,3.00,2.00,2.00,0.00,3.00,0.00,0.00,2.00,0.00
26.00,0.00,0.00,3.00,1.00,655.00,6.00,1843446.00,3.00,77.00,0.00,0.20,54708.00,1420.00,1.00,0.94,147165.00,1.00,2.00,34350.00,2.00,368390.00,14.00,5.00,1.00,1.00,0.00,0.00,0.00,6.00,0.00
53.00,2.00,1.00,1.00,1.00,423.00,7.00,1437582.00,3.00,8.00,0.00,0.60,22253.00,1729.00,0.00,0.76,169747.00,2.00,7.00,20422.00,6.00,131077.00,3.00,3.00,1.00,0.00,0.00,0.00,0.00,9.00,0.00
23.00,0.00,3.00,0.00,3.00,686.00,5.00,480435.00,2.00,21.00,0.00,0.64,83344.00,429.00,0.00,0.29,250490.00,1.00,6.00,10949.00,11.00,440711.00,2.00,5.00,1.00,0.00,3.00,0.00,0.00,4.00,0.00
55.00,3.00,2.00,2.00,8.00,371.00,3.00,676184.00,4.00,14.00,0.00,0.58,12981.00,977.00,0.00,0.28,190332.00,3.00,8.00,48568.00,1.00,59651.00,2.00,4.00,1.00,1.00,3.00,1.00,0.00,2.00,0.00
55.00,3.00,1.00,0.00,8.00,658.00,9.00,813344.00,3.00,44.00,0.00,0.03,46174.00,247.00,0.00,0.63,92920.00,1.00,5.00,13409.00,3.00,414054.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,3.00,0.00
60.00,1.00,3.00,3.00,9.00,570.00,3.00,701281.00,0.00,61.00,0.00,0.28,57067.00,1840.00,0.00,0.70,9417.00,2.00,4.00,47293.00,12.00,58926.00,3.00,5.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00
42.00,1.00,0.00,3.00,5.00,483.00,0.00,146473.00,4.00,9.00,0.00,0.12,14984.00,264.00,1.00,0.32,284543.00,1.00,5.00,35780.00,10.00,74723.00,19.00,5.00,2.00,0.00,1.00,0.00,0.00,2.00,1.00
21.00,2.00,0.00,0.00,9.00,483.00,9.00,1592126.00,0.00,55.00,0.00,0.69,39594.00,1471.00,1.00,0.86,252069.00,2.00,4.00,49611.00,8.00,317431.00,3.00,3.00,0.00,1.00,3.00,0.00,0.00,2.00,0.00
60.00,0.00,2.00,3.00,3.00,398.00,9.00,820407.00,3.00,19.00,0.00,0.54,86345.00,1080.00,0.00,0.54,95450.00,3.00,3.00,22598.00,12.00,215638.00,8.00,4.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00
51.00,0.00,0.00,3.00,10.00,546.00,5.00,412025.00,4.00,6.00,0.00,0.65,59225.00,1711.00,0.00,0.05,38030.00,0.00,1.00,16999.00,8.00,139225.00,15.00,4.00,0.00,0.00,2.00,0.00,0.00,9.00,0.00
38.00,2.00,1.00,1.00,10.00,327.00,2.00,44351.00,5.00,41.00,0.00,0.60,86651.00,1623.00,1.00,0.70,75085.00,0.00,6.00,41380.00,10.00,448381.00,5.00,0.00,0.00,0.00,3.00,0.00,0.00,2.00,1.00
40.00,2.00,2.00,2.00,7.00,845.00,0.00,434540.00,3.00,23.00,0.00,0.16,63108.00,1183.00,1.00,1.01,78035.00,3.00,5.00,33855.00,11.00,390647.00,9.00,5.00,2.00,0.00,4.00,0.00,0.00,6.00,0.00
53.00,3.00,2.00,3.00,6.00,793.00,6.00,28927.00,5.00,77.00,0.00,0.69,10267.00,1556.00,1.00,0.45,149799.00,1.00,1.00,48676.00,5.00,29657.00,13.00,4.00,0.00,0.00,4.00,0.00,0.00,6.00,1.00
30.00,2.00,2.00,1.00,8.00,466.00,5.00,45066.00,4.00,66.00,0.00,0.67,21551.00,1875.00,0.00,0.44,76854.00,3.00,2.00,41805.00,9.00,366791.00,18.00,3.00,2.00,1.00,2.00,0.00,0.00,5.00,1.00
27.00,2.00,0.00,3.00,2.00,426.00,9.00,1510397.00,4.00,77.00,0.00,0.16,2695.00,154.00,0.00,0.95,31893.00,2.00,2.00,5625.00,14.00,53734.00,4.00,5.00,2.00,0.00,1.00,0.00,0.00,2.00,0.00
49.00,3.00,3.00,3.00,10.00,352.00,3.00,639072.00,0.00,76.00,0.00,0.20,81073.00,1788.00,1.00,0.73,265769.00,0.00,8.00,16467.00,4.00,125022.00,2.00,4.00,0.00,0.00,2.00,0.00,0.00,2.00,0.00
30.00,3.00,1.00,3.00,3.00,551.00,4.00,789160.00,1.00,46.00,0.00,0.54,98013.00,1649.00,0.00,1.19,206652.00,0.00,0.00,49203.00,8.00,309846.00,16.00,2.00,0.00,0.00,3.00,0.00,0.00,5.00,0.00
67.00,3.00,3.00,3.00,6.00,397.00,9.00,1042855.00,1.00,43.00,0.00,0.51,32977.00,90.00,1.00,1.01,141638.00,3.00,8.00,36761.00,11.00,35075.00,5.00,1.00,2.00,1.00,4.00,0.00,0.00,8.00,0.00
26.00,2.00,2.00,3.00,1.00,747.00,4.00,1270589.00,4.00,67.00,0.00,0.69,49040.00,349.00,0.00,0.66,93382.00,2.00,10.00,28719.00,3.00,6896.00,18.00,1.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00
43.00,2.00,3.00,1.00,7.00,766.00,7.00,1294569.00,2.00,69.00,1.00,0.06,86206.00,890.00,0.00,0.39,31017.00,2.00,7.00,21536.00,2.00,51584.00,17.00,3.00,1.00,1.00,3.00,0.00,0.00,6.00,0.00
28.00,2.00,3.00,2.00,4.00,784.00,5.00,1358514.00,3.00,10.00,0.00,0.55,1040.00,1675.00,1.00,0.20,217396.00,3.00,5.00,40360.00,8.00,9769.00,12.00,1.00,2.00,0.00,0.00,0.00,0.00,9.00,0.00
42.00,1.00,2.00,3.00,3.00,335.00,1.00,1581076.00,5.00,65.00,0.00,0.41,38565.00,1265.00,0.00,0.99,209040.00,1.00,1.00,36093.00,13.00,159838.00,5.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
43.00,1.00,0.00,2.00,7.00,443.00,6.00,623093.00,3.00,33.00,1.00,0.67,96248.00,102.00,1.00,0.13,15165.00,0.00,2.00,4481.00,6.00,248150.00,11.00,3.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00
29.00,0.00,1.00,1.00,8.00,397.00,5.00,838093.00,2.00,30.00,1.00,0.41,30698.00,1954.00,0.00,0.70,144502.00,3.00,0.00,11806.00,13.00,235979.00,0.00,5.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00
26.00,0.00,1.00,0.00,5.00,372.00,6.00,1556607.00,1.00,77.00,0.00,0.23,75107.00,1110.00,0.00,0.35,4893.00,2.00,6.00,17382.00,7.00,214609.00,20.00,4.00,2.00,0.00,0.00,0.00,0.00,6.00,0.00
25.00,0.00,2.00,1.00,5.00,411.00,5.00,1844118.00,2.00,23.00,0.00,0.01,59684.00,1450.00,1.00,0.07,121247.00,1.00,6.00,12976.00,12.00,212380.00,11.00,5.00,1.00,0.00,0.00,1.00,0.00,5.00,0.00
52.00,1.00,3.00,2.00,10.00,595.00,1.00,258170.00,0.00,40.00,0.00,0.50,84314.00,832.00,0.00,0.78,238771.00,3.00,8.00,31098.00,0.00,130882.00,10.00,5.00,1.00,0.00,4.00,0.00,0.00,8.00,0.00
57.00,3.00,2.00,1.00,6.00,374.00,6.00,1121136.00,4.00,22.00,0.00,0.14,29642.00,596.00,0.00,0.62,6627.00,3.00,4.00,35360.00,14.00,347553.00,14.00,3.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00
26.00,2.00,2.00,3.00,1.00,575.00,4.00,1158213.00,1.00,71.00,0.00,0.14,58255.00,1425.00,0.00,0.17,175896.00,0.00,0.00,48342.00,12.00,270491.00,13.00,5.00,1.00,0.00,3.00,0.00,0.00,2.00,0.00
43.00,1.00,1.00,0.00,1.00,419.00,4.00,1161819.00,2.00,28.00,0.00,0.07,81015.00,1237.00,0.00,0.38,169194.00,0.00,3.00,15845.00,7.00,305568.00,9.00,4.00,0.00,0.00,3.00,0.00,0.00,8.00,0.00
35.00,3.00,0.00,0.00,5.00,678.00,9.00,1977718.00,1.00,43.00,0.00,0.00,9380.00,885.00,0.00,0.70,163286.00,2.00,5.00,28166.00,12.00,228644.00,18.00,0.00,2.00,0.00,4.00,0.00,0.00,9.00,0.00
42.00,2.00,1.00,1.00,6.00,598.00,3.00,1891148.00,5.00,24.00,0.00,0.06,89478.00,1923.00,1.00,0.58,45733.00,0.00,3.00,34082.00,15.00,177274.00,10.00,2.00,0.00,0.00,3.00,0.00,0.00,4.00,0.00
65.00,3.00,3.00,0.00,9.00,544.00,6.00,478516.00,2.00,85.00,0.00,0.42,24696.00,314.00,0.00,0.02,240554.00,1.00,3.00,29217.00,2.00,361788.00,10.00,5.00,0.00,1.00,4.00,0.00,0.00,3.00,0.00
43.00,1.00,0.00,2.00,2.00,778.00,2.00,603638.00,0.00,0.00,0.00,0.39,12643.00,1486.00,0.00,0.87,239.00,0.00,10.00,11591.00,2.00,264290.00,12.00,1.00,1.00,0.00,1.00,0.00,0.00,5.00,0.00
70.00,1.00,1.00,2.00,10.00,322.00,8.00,15612.00,0.00,44.00,1.00,0.44,42147.00,256.00,0.00,0.77,37011.00,0.00,9.00,21555.00,6.00,19629.00,20.00,3.00,0.00,0.00,2.00,1.00,0.00,2.00,0.00
19.00,3.00,1.00,0.00,6.00,313.00,4.00,1649836.00,4.00,53.00,0.00,0.63,19218.00,1760.00,1.00,0.50,66857.00,0.00,8.00,30332.00,1.00,80145.00,19.00,3.00,0.00,0.00,2.00,1.00,0.00,6.00,0.00
65.00,0.00,1.00,1.00,2.00,709.00,5.00,1249078.00,3.00,5.00,0.00,0.48,50938.00,1848.00,0.00,0.60,197942.00,2.00,6.00,111.00,14.00,605.00,12.00,1.00,0.00,0.00,4.00,0.00,0.00,5.00,0.00
27.00,0.00,1.00,0.00,2.00,526.00,7.00,821533.00,1.00,79.00,0.00,0.62,40104.00,496.00,0.00,1.11,145092.00,0.00,1.00,45804.00,1.00,167259.00,2.00,1.00,1.00,1.00,1.00,0.00,0.00,9.00,0.00
64.00,1.00,1.00,2.00,10.00,764.00,3.00,1698806.00,5.00,78.00,0.00,0.27,10327.00,755.00,0.00,0.06,179122.00,0.00,3.00,2719.00,15.00,205002.00,2.00,5.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00
59.00,3.00,3.00,0.00,1.00,750.00,0.00,1024165.00,3.00,44.00,0.00,0.15,64590.00,1117.00,0.00,0.33,141370.00,0.00,0.00,20317.00,11.00,254829.00,4.00,5.00,1.00,1.00,0.00,0.00,0.00,4.00,0.00
56.00,2.00,3.00,3.00,5.00,622.00,8.00,165159.00,4.00,46.00,0.00,0.68,71112.00,1820.00,0.00,0.37,35179.00,1.00,2.00,8142.00,11.00,248830.00,20.00,0.00,2.00,1.00,1.00,1.00,0.00,6.00,0.00
42.00,0.00,3.00,3.00,5.00,301.00,6.00,657313.00,2.00,71.00,0.00,0.68,68019.00,1515.00,0.00,0.18,206970.00,3.00,9.00,9375.00,7.00,139076.00,1.00,5.00,0.00,0.00,3.00,0.00,0.00,3.00,0.00
34.00,3.00,0.00,3.00,2.00,378.00,1.00,686504.00,3.00,0.00,0.00,0.18,36202.00,1191.00,0.00,0.38,245678.00,1.00,5.00,48164.00,7.00,229567.00,17.00,3.00,0.00,0.00,0.00,1.00,0.00,3.00,0.00
32.00,2.00,1.00,2.00,6.00,575.00,3.00,477163.00,5.00,71.00,0.00,0.35,59640.00,1148.00,1.00,0.74,224678.00,0.00,6.00,21518.00,6.00,432614.00,13.00,3.00,2.00,0.00,0.00,0.00,0.00,9.00,0.00
53.00,1.00,3.00,3.00,2.00,849.00,2.00,590975.00,3.00,52.00,0.00,0.60,38333.00,1572.00,0.00,0.95,172061.00,0.00,1.00,48696.00,15.00,313877.00,13.00,5.00,2.00,0.00,4.00,1.00,0.00,7.00,0.00
66.00,0.00,1.00,0.00,6.00,309.00,4.00,1561510.00,3.00,43.00,1.00,0.58,58692.00,317.00,0.00,0.23,107149.00,0.00,3.00,12832.00,15.00,207650.00,18.00,2.00,0.00,1.00,0.00,0.00,0.00,5.00,0.00
58.00,3.00,1.00,0.00,1.00,742.00,8.00,1563507.00,4.00,58.00,0.00,0.60,34596.00,827.00,1.00,0.56,288636.00,0.00,5.00,16339.00,3.00,334221.00,6.00,3.00,1.00,0.00,3.00,1.00,0.00,1.00,0.00
69.00,2.00,2.00,1.00,9.00,593.00,1.00,578125.00,4.00,20.00,0.00,0.15,21102.00,1634.00,0.00,1.06,167822.00,1.00,5.00,44675.00,1.00,45508.00,16.00,2.00,0.00,0.00,2.00,0.00,0.00,1.00,0.00
26.00,3.00,2.00,1.00,8.00,400.00,3.00,409535.00,2.00,43.00,0.00,0.14,33520.00,1656.00,0.00,0.20,75128.00,1.00,4.00,2689.00,1.00,78479.00,14.00,0.00,0.00,0.00,2.00,0.00,0.00,9.00,0.00
